visit_grid,ses1_fre,ses2_fre,ses3_fre,ses4_fre
223056,118.0,75.0,35.0,59.0
223057,194.0,38.0,64.0,60.0
223058,583.0,287.0,338.0,293.0
223059,614.0,324.0,242.0,163.0
223060,1020.0,403.0,282.0,205.0
223061,690.0,156.0,319.0,158.0
223062,846.0,234.0,318.0,160.0
223063,1722.0,522.0,417.0,436.0
223064,2015.0,1109.0,891.0,511.0
223065,1073.0,765.0,966.0,761.0
223066,238.0,131.0,115.0,185.0
223067,119.0,141.0,101.0,110.0
223068,211.0,111.0,111.0,77.0
223069,110.0,70.0,33.0,132.0
223070,89.0,31.0,71.0,45.0
223071,54.0,40.0,46.0,35.0
223072,87.0,91.0,100.0,63.0
223073,50.0,19.0,33.0,10.0
223074,53.0,13.0,24.0,10.0
223075,57.0,39.0,35.0,7.0
223076,26.0,8.0,3.0,10.0
223077,10.0,2.0,14.0,4.0
223078,63.0,58.0,40.0,15.0
223079,89.0,120.0,49.0,39.0
223080,34.0,5.0,7.0,4.0
223081,76.0,2.0,14.0,24.0
223082,20.0,27.0,49.0,1.0
223083,11.0,6.0,3.0,2.0
223084,7.0,4.0,29.0,2.0
223085,5.0,1.0,1.0,4.0
223086,4.0,17.0,1.0,6.0
223087,7.0,0.0,26.0,5.0
223088,3.0,6.0,2.0,5.0
223089,3.0,2.0,1.0,2.0
223090,5.0,2.0,5.0,1.0
223091,1.0,4.0,4.0,6.0
223092,62.0,14.0,6.0,4.0
223093,78.0,84.0,53.0,67.0
223094,17.0,4.0,21.0,4.0
223095,55.0,17.0,27.0,25.0
223096,87.0,24.0,32.0,27.0
223097,37.0,29.0,27.0,48.0
223098,12.0,5.0,0.0,2.0
223099,11.0,1.0,6.0,3.0
223100,6.0,4.0,1.0,15.0
223101,5.0,10.0,17.0,9.0
223102,25.0,23.0,5.0,7.0
223103,19.0,24.0,13.0,9.0
223104,72.0,15.0,91.0,52.0
223105,82.0,88.0,123.0,77.0
223106,106.0,71.0,148.0,123.0
223107,22.0,74.0,73.0,38.0
223108,190.0,94.0,142.0,118.0
223109,428.0,266.0,297.0,182.0
223110,232.0,98.0,118.0,70.0
223111,47.0,23.0,37.0,14.0
223112,63.0,34.0,36.0,9.0
223113,18.0,56.0,23.0,25.0
223114,18.0,15.0,7.0,20.0
223115,52.0,28.0,33.0,28.0
223116,7.0,34.0,16.0,21.0
223117,5.0,9.0,5.0,0.0
223118,7.0,31.0,2.0,0.0
223119,6.0,19.0,4.0,1.0
223120,42.0,34.0,26.0,8.0
223121,36.0,17.0,17.0,3.0
223122,8.0,1.0,4.0,2.0
223123,19.0,13.0,24.0,27.0
223124,34.0,11.0,31.0,19.0
223125,8.0,31.0,3.0,2.0
223126,104.0,46.0,48.0,25.0
223127,7.0,3.0,3.0,4.0
223128,36.0,32.0,47.0,34.0
223129,38.0,44.0,23.0,57.0
223130,30.0,21.0,22.0,11.0
223131,25.0,6.0,10.0,19.0
223132,14.0,43.0,35.0,29.0
223133,5.0,14.0,6.0,43.0
223134,8.0,6.0,60.0,15.0
223135,6.0,47.0,20.0,6.0
223136,5.0,1.0,6.0,1.0
223137,3.0,1.0,1.0,4.0
223138,5.0,5.0,10.0,4.0
223139,10.0,1.0,9.0,3.0
223140,2.0,3.0,1.0,13.0
223141,10.0,22.0,5.0,5.0
223142,7.0,36.0,16.0,16.0
223143,5.0,7.0,11.0,0.0
223733,1.0,5.0,1.0,28.0
223734,1.0,1.0,1.0,9.0
223735,10.0,12.0,36.0,8.0
223736,13.0,19.0,49.0,35.0
223737,2.0,3.0,3.0,3.0
223738,2.0,5.0,0.0,1.0
223739,2.0,3.0,0.0,1.0
223740,4.0,2.0,24.0,1.0
223741,1.0,2.0,8.0,2.0
223742,5.0,2.0,2.0,5.0
223743,23.0,22.0,11.0,39.0
223744,182.0,86.0,65.0,104.0
223745,20.0,6.0,18.0,60.0
223746,44.0,16.0,10.0,20.0
223747,2.0,10.0,7.0,3.0
223748,11.0,16.0,30.0,46.0
223749,2.0,9.0,11.0,1.0
223750,4.0,0.0,7.0,2.0
223751,0.0,12.0,5.0,5.0
223752,1.0,18.0,1.0,3.0
223753,14.0,6.0,20.0,56.0
223754,4.0,9.0,22.0,6.0
223755,32.0,29.0,7.0,26.0
223756,71.0,56.0,72.0,36.0
223757,26.0,70.0,27.0,38.0
223758,85.0,62.0,39.0,62.0
223759,272.0,171.0,94.0,76.0
223760,144.0,93.0,58.0,63.0
223761,37.0,70.0,20.0,18.0
223762,15.0,17.0,51.0,84.0
223763,346.0,146.0,156.0,115.0
223764,608.0,268.0,370.0,234.0
223765,263.0,187.0,205.0,98.0
223766,116.0,22.0,64.0,43.0
223767,634.0,186.0,430.0,267.0
223768,269.0,41.0,182.0,159.0
223769,173.0,52.0,52.0,64.0
223770,365.0,85.0,87.0,61.0
223771,328.0,41.0,108.0,156.0
223772,972.0,155.0,195.0,164.0
223773,378.0,191.0,179.0,110.0
223774,1184.0,424.0,493.0,335.0
223775,956.0,348.0,387.0,255.0
223776,969.0,260.0,257.0,240.0
223777,1485.0,318.0,527.0,309.0
223778,2034.0,646.0,702.0,553.0
223779,665.0,434.0,432.0,473.0
223780,416.0,404.0,216.0,178.0
223781,244.0,105.0,259.0,211.0
223782,132.0,116.0,103.0,71.0
223783,132.0,63.0,31.0,51.0
223784,777.0,319.0,439.0,266.0
223785,114.0,35.0,69.0,72.0
223786,82.0,27.0,17.0,41.0
223787,38.0,13.0,25.0,13.0
223788,45.0,28.0,19.0,33.0
223789,13.0,7.0,12.0,3.0
223790,25.0,7.0,4.0,4.0
223791,24.0,3.0,9.0,1.0
223792,118.0,58.0,26.0,14.0
223793,22.0,12.0,3.0,6.0
223794,78.0,9.0,14.0,10.0
223795,28.0,4.0,7.0,6.0
223796,18.0,6.0,4.0,3.0
223797,17.0,1.0,5.0,2.0
223798,3.0,3.0,6.0,2.0
223799,2.0,0.0,19.0,3.0
223800,2.0,21.0,1.0,0.0
223801,6.0,0.0,0.0,24.0
223802,4.0,3.0,9.0,1.0
223803,3.0,8.0,2.0,1.0
223804,0.0,1.0,0.0,7.0
223805,3.0,2.0,2.0,2.0
223806,3.0,4.0,8.0,1.0
223807,24.0,2.0,40.0,0.0
223808,31.0,70.0,20.0,22.0
223809,76.0,84.0,122.0,63.0
223810,132.0,167.0,164.0,69.0
223811,174.0,160.0,155.0,91.0
223812,3.0,8.0,1.0,7.0
223813,5.0,4.0,3.0,8.0
223814,2.0,6.0,0.0,6.0
223815,8.0,5.0,3.0,4.0
223816,13.0,3.0,1.0,4.0
223817,80.0,15.0,74.0,47.0
223818,99.0,81.0,82.0,25.0
223819,124.0,84.0,146.0,94.0
223820,214.0,146.0,255.0,254.0
223821,72.0,51.0,63.0,69.0
223822,95.0,160.0,251.0,238.0
223823,23.0,39.0,17.0,24.0
223824,19.0,4.0,3.0,12.0
223825,16.0,18.0,33.0,10.0
223826,49.0,68.0,14.0,27.0
223827,14.0,54.0,11.0,6.0
223828,21.0,27.0,7.0,11.0
223829,19.0,17.0,36.0,4.0
223830,8.0,11.0,26.0,10.0
223831,0.0,3.0,4.0,5.0
223832,14.0,18.0,5.0,1.0
223833,26.0,25.0,150.0,25.0
223834,18.0,79.0,4.0,17.0
223835,11.0,7.0,12.0,2.0
223836,3.0,9.0,13.0,4.0
223837,7.0,4.0,4.0,3.0
223838,2.0,5.0,3.0,3.0
223839,2.0,2.0,8.0,5.0
223840,7.0,4.0,3.0,5.0
223841,153.0,43.0,63.0,62.0
223842,8.0,13.0,18.0,24.0
223843,7.0,84.0,2.0,4.0
223844,29.0,72.0,49.0,50.0
223845,21.0,25.0,55.0,9.0
223846,36.0,26.0,39.0,25.0
223847,14.0,3.0,19.0,5.0
223848,20.0,14.0,25.0,21.0
223849,7.0,3.0,4.0,6.0
223850,58.0,6.0,9.0,0.0
223851,4.0,3.0,2.0,2.0
223852,1.0,2.0,11.0,1.0
223853,7.0,2.0,0.0,3.0
224449,8.0,10.0,1.0,1.0
224450,2.0,0.0,23.0,4.0
224451,2.0,20.0,30.0,28.0
224452,0.0,2.0,13.0,16.0
224453,18.0,9.0,28.0,8.0
224454,5.0,1.0,1.0,0.0
224455,1.0,2.0,2.0,4.0
224456,22.0,4.0,8.0,2.0
224457,39.0,48.0,23.0,37.0
224458,14.0,44.0,1.0,2.0
224459,58.0,7.0,89.0,47.0
224460,3.0,7.0,31.0,4.0
224461,4.0,5.0,4.0,6.0
224462,3.0,19.0,5.0,20.0
224463,1.0,20.0,3.0,12.0
224464,1.0,1.0,1.0,2.0
224465,28.0,14.0,8.0,3.0
224466,9.0,5.0,3.0,1.0
224467,3.0,28.0,14.0,2.0
224468,3.0,2.0,1.0,1.0
224469,5.0,11.0,20.0,4.0
224470,8.0,36.0,19.0,28.0
224471,109.0,19.0,20.0,24.0
224472,5.0,8.0,17.0,0.0
224473,4.0,28.0,9.0,16.0
224474,249.0,24.0,51.0,45.0
224475,36.0,16.0,14.0,6.0
224476,51.0,37.0,32.0,38.0
224477,124.0,90.0,90.0,22.0
224478,521.0,218.0,194.0,144.0
224479,323.0,29.0,35.0,73.0
224480,596.0,87.0,172.0,90.0
224481,407.0,103.0,377.0,113.0
224482,299.0,66.0,113.0,79.0
224483,190.0,35.0,142.0,112.0
224484,458.0,152.0,222.0,263.0
224485,355.0,87.0,331.0,255.0
224486,592.0,105.0,117.0,193.0
224487,859.0,117.0,140.0,146.0
224488,787.0,210.0,219.0,390.0
224489,643.0,236.0,163.0,222.0
224490,862.0,214.0,261.0,154.0
224491,931.0,384.0,218.0,208.0
224492,913.0,452.0,297.0,414.0
224493,492.0,196.0,195.0,227.0
224494,460.0,222.0,425.0,334.0
224495,147.0,50.0,116.0,112.0
224496,147.0,74.0,30.0,64.0
224497,256.0,107.0,110.0,90.0
224498,278.0,263.0,240.0,230.0
224499,40.0,12.0,29.0,5.0
224500,28.0,18.0,14.0,18.0
224501,42.0,18.0,34.0,10.0
224502,38.0,13.0,9.0,4.0
224503,29.0,6.0,4.0,6.0
224504,32.0,4.0,2.0,6.0
224505,201.0,40.0,59.0,34.0
224506,44.0,34.0,65.0,33.0
224507,103.0,26.0,0.0,7.0
224508,48.0,6.0,14.0,1.0
224509,15.0,2.0,8.0,3.0
224510,10.0,2.0,61.0,31.0
224511,1.0,2.0,1.0,3.0
224512,17.0,14.0,6.0,7.0
224514,6.0,1.0,1.0,3.0
224515,2.0,1.0,3.0,1.0
224516,11.0,1.0,3.0,8.0
224517,2.0,1.0,1.0,1.0
224518,1.0,1.0,1.0,2.0
224519,31.0,9.0,5.0,7.0
224520,8.0,13.0,19.0,15.0
224521,3.0,10.0,8.0,1.0
224522,14.0,57.0,30.0,31.0
224523,58.0,29.0,28.0,18.0
224524,77.0,103.0,139.0,45.0
224525,14.0,13.0,81.0,7.0
224526,6.0,1.0,2.0,4.0
224527,9.0,33.0,17.0,4.0
224528,63.0,22.0,56.0,34.0
224529,38.0,50.0,80.0,53.0
224530,51.0,16.0,25.0,25.0
224531,83.0,16.0,34.0,24.0
224532,137.0,75.0,102.0,89.0
224533,301.0,124.0,156.0,125.0
224534,30.0,9.0,17.0,34.0
224535,12.0,6.0,10.0,4.0
224536,28.0,7.0,19.0,23.0
224537,6.0,6.0,4.0,7.0
224538,8.0,5.0,7.0,7.0
224539,9.0,8.0,31.0,12.0
224540,27.0,18.0,27.0,10.0
224541,118.0,71.0,54.0,54.0
224542,13.0,8.0,11.0,9.0
224543,50.0,35.0,40.0,24.0
224544,89.0,79.0,103.0,57.0
224545,40.0,71.0,68.0,65.0
224546,249.0,159.0,178.0,183.0
224547,246.0,174.0,132.0,116.0
224548,52.0,19.0,13.0,66.0
224549,20.0,12.0,10.0,12.0
224550,4.0,0.0,2.0,4.0
224551,2.0,1.0,2.0,5.0
224552,14.0,7.0,4.0,6.0
224553,9.0,9.0,0.0,2.0
224554,5.0,1.0,1.0,3.0
224555,2.0,4.0,6.0,1.0
224556,27.0,22.0,31.0,67.0
224557,2.0,56.0,4.0,1.0
224558,30.0,36.0,34.0,50.0
224559,35.0,7.0,10.0,18.0
224560,11.0,0.0,1.0,4.0
224561,18.0,60.0,4.0,8.0
224562,42.0,42.0,45.0,5.0
224563,30.0,29.0,3.0,7.0
224564,38.0,1.0,5.0,33.0
225162,3.0,0.0,1.0,0.0
225163,3.0,1.0,0.0,13.0
225164,0.0,2.0,3.0,0.0
225165,0.0,3.0,1.0,2.0
225166,5.0,0.0,0.0,0.0
225167,14.0,28.0,27.0,6.0
225168,3.0,42.0,17.0,15.0
225169,7.0,7.0,4.0,0.0
225170,2.0,3.0,22.0,4.0
225171,6.0,5.0,29.0,3.0
225172,31.0,5.0,3.0,1.0
225174,5.0,8.0,5.0,0.0
225175,14.0,23.0,3.0,2.0
225176,7.0,1.0,43.0,2.0
225177,8.0,6.0,27.0,1.0
225178,45.0,10.0,39.0,41.0
225179,46.0,23.0,12.0,5.0
225180,1.0,2.0,7.0,2.0
225181,3.0,6.0,2.0,1.0
225182,5.0,1.0,0.0,6.0
225183,6.0,5.0,1.0,2.0
225184,12.0,9.0,6.0,5.0
225185,2.0,7.0,6.0,3.0
225186,18.0,10.0,4.0,0.0
225187,15.0,6.0,6.0,9.0
225188,113.0,17.0,9.0,11.0
225189,31.0,16.0,54.0,37.0
225190,42.0,40.0,75.0,23.0
225191,401.0,136.0,122.0,81.0
225192,124.0,44.0,65.0,42.0
225193,85.0,59.0,67.0,27.0
225194,643.0,62.0,169.0,65.0
225195,225.0,27.0,86.0,63.0
225196,192.0,38.0,87.0,19.0
225197,137.0,89.0,60.0,43.0
225198,416.0,184.0,289.0,288.0
225199,337.0,97.0,260.0,308.0
225200,381.0,128.0,79.0,88.0
225201,668.0,218.0,192.0,335.0
225202,339.0,155.0,85.0,162.0
225203,252.0,103.0,104.0,93.0
225204,315.0,109.0,125.0,84.0
225205,362.0,147.0,173.0,237.0
225206,394.0,282.0,228.0,194.0
225207,181.0,164.0,93.0,84.0
225208,207.0,54.0,99.0,133.0
225209,143.0,60.0,75.0,55.0
225210,117.0,41.0,63.0,21.0
225211,74.0,131.0,71.0,78.0
225212,210.0,84.0,94.0,84.0
225213,57.0,7.0,29.0,15.0
225214,38.0,13.0,26.0,34.0
225215,21.0,10.0,26.0,30.0
225216,21.0,6.0,8.0,2.0
225217,20.0,17.0,18.0,2.0
225218,33.0,15.0,9.0,16.0
225219,61.0,17.0,5.0,10.0
225220,85.0,48.0,5.0,15.0
225221,41.0,4.0,8.0,0.0
225222,9.0,1.0,3.0,3.0
225223,2.0,4.0,0.0,0.0
225224,1.0,1.0,8.0,1.0
225225,5.0,1.0,1.0,3.0
225226,1.0,0.0,11.0,0.0
225227,46.0,32.0,5.0,4.0
225228,2.0,3.0,15.0,0.0
225229,32.0,3.0,1.0,8.0
225230,2.0,1.0,23.0,5.0
225231,1.0,0.0,2.0,0.0
225232,8.0,4.0,6.0,3.0
225233,13.0,6.0,1.0,5.0
225234,58.0,39.0,38.0,6.0
225235,21.0,20.0,34.0,4.0
225236,21.0,23.0,10.0,10.0
225237,78.0,79.0,110.0,47.0
225238,27.0,61.0,23.0,21.0
225239,1.0,3.0,1.0,5.0
225240,7.0,8.0,6.0,15.0
225241,55.0,19.0,82.0,14.0
225242,11.0,5.0,6.0,38.0
225243,74.0,18.0,58.0,9.0
225244,65.0,44.0,34.0,4.0
225245,63.0,47.0,33.0,147.0
225246,206.0,167.0,207.0,159.0
225247,285.0,254.0,339.0,236.0
225248,15.0,8.0,16.0,4.0
225249,8.0,4.0,7.0,3.0
225250,55.0,52.0,63.0,57.0
225251,12.0,0.0,13.0,7.0
225252,7.0,5.0,21.0,10.0
225253,68.0,37.0,11.0,7.0
225254,16.0,28.0,11.0,39.0
225255,29.0,27.0,44.0,24.0
225256,29.0,22.0,32.0,21.0
225257,25.0,37.0,32.0,19.0
225258,65.0,27.0,23.0,24.0
225259,31.0,68.0,19.0,18.0
225260,7.0,4.0,2.0,3.0
225261,14.0,3.0,5.0,3.0
225262,66.0,10.0,16.0,10.0
225263,1.0,1.0,2.0,2.0
225264,1.0,0.0,4.0,2.0
225265,0.0,8.0,4.0,2.0
225266,9.0,1.0,4.0,1.0
225267,2.0,2.0,1.0,7.0
225268,24.0,18.0,17.0,14.0
225269,3.0,31.0,3.0,9.0
225270,0.0,1.0,4.0,2.0
225271,2.0,34.0,0.0,20.0
225272,6.0,5.0,45.0,8.0
225273,7.0,12.0,9.0,9.0
225274,11.0,8.0,1.0,4.0
225877,8.0,12.0,15.0,16.0
225880,2.0,3.0,0.0,2.0
225882,4.0,0.0,22.0,0.0
225883,3.0,1.0,0.0,7.0
225884,4.0,0.0,0.0,15.0
225885,3.0,0.0,0.0,0.0
225886,10.0,5.0,2.0,1.0
225887,3.0,0.0,1.0,5.0
225888,0.0,23.0,0.0,1.0
225889,9.0,9.0,1.0,3.0
225890,16.0,6.0,3.0,1.0
225891,12.0,6.0,19.0,2.0
225892,3.0,15.0,1.0,2.0
225893,2.0,20.0,2.0,2.0
225894,9.0,13.0,9.0,11.0
225895,2.0,6.0,2.0,1.0
225896,7.0,1.0,2.0,23.0
225897,2.0,10.0,7.0,2.0
225898,2.0,3.0,2.0,0.0
225899,8.0,5.0,2.0,8.0
225900,33.0,6.0,15.0,3.0
225901,23.0,4.0,29.0,7.0
225902,53.0,19.0,42.0,36.0
225903,40.0,28.0,68.0,11.0
225904,48.0,17.0,126.0,19.0
225905,92.0,69.0,56.0,13.0
225906,117.0,51.0,102.0,26.0
225907,146.0,102.0,83.0,86.0
225908,449.0,44.0,72.0,104.0
225909,203.0,106.0,151.0,115.0
225910,285.0,212.0,121.0,81.0
225911,203.0,90.0,153.0,25.0
225912,150.0,90.0,141.0,50.0
225913,303.0,56.0,112.0,137.0
225914,160.0,93.0,68.0,47.0
225915,186.0,143.0,44.0,114.0
225916,178.0,52.0,36.0,66.0
225917,248.0,96.0,79.0,33.0
225918,225.0,98.0,208.0,151.0
225919,149.0,142.0,362.0,191.0
225920,442.0,198.0,274.0,224.0
225921,79.0,54.0,76.0,106.0
225922,124.0,46.0,61.0,51.0
225923,298.0,85.0,89.0,123.0
225924,185.0,78.0,151.0,80.0
225925,116.0,23.0,69.0,39.0
225926,28.0,34.0,48.0,54.0
225927,47.0,63.0,21.0,11.0
225928,23.0,18.0,36.0,10.0
225929,23.0,20.0,28.0,15.0
225930,12.0,10.0,5.0,7.0
225931,36.0,46.0,6.0,33.0
225932,20.0,6.0,33.0,6.0
225933,89.0,29.0,16.0,4.0
225934,52.0,3.0,7.0,5.0
225935,7.0,11.0,8.0,3.0
225936,10.0,0.0,1.0,2.0
225937,5.0,0.0,19.0,36.0
225938,0.0,0.0,1.0,2.0
225939,9.0,0.0,2.0,5.0
225940,5.0,3.0,1.0,2.0
225941,9.0,2.0,6.0,2.0
225942,1.0,1.0,27.0,18.0
225943,31.0,1.0,33.0,20.0
225944,10.0,1.0,2.0,4.0
225945,1.0,0.0,2.0,0.0
225946,10.0,2.0,5.0,2.0
225947,3.0,3.0,5.0,1.0
225948,9.0,1.0,0.0,2.0
225949,53.0,9.0,6.0,1.0
225950,87.0,65.0,88.0,29.0
225951,66.0,9.0,102.0,12.0
225952,27.0,4.0,21.0,5.0
225953,16.0,2.0,10.0,7.0
225954,9.0,6.0,1.0,2.0
225955,0.0,3.0,0.0,0.0
225956,9.0,1.0,6.0,13.0
225957,29.0,12.0,63.0,14.0
225958,8.0,7.0,5.0,4.0
225959,142.0,69.0,104.0,173.0
225960,10.0,7.0,7.0,8.0
225961,12.0,5.0,17.0,37.0
225962,41.0,15.0,24.0,26.0
225963,12.0,9.0,23.0,21.0
225964,75.0,19.0,33.0,47.0
225965,32.0,9.0,9.0,7.0
225966,19.0,16.0,16.0,12.0
225967,34.0,46.0,65.0,36.0
225968,50.0,92.0,54.0,33.0
225969,47.0,38.0,46.0,43.0
225970,18.0,13.0,15.0,11.0
225971,457.0,326.0,375.0,377.0
225972,76.0,23.0,52.0,21.0
225973,9.0,10.0,11.0,8.0
225974,5.0,2.0,1.0,0.0
225975,1.0,8.0,5.0,3.0
225976,17.0,4.0,38.0,5.0
225977,20.0,5.0,11.0,1.0
225978,1.0,2.0,3.0,1.0
225979,6.0,4.0,11.0,2.0
225980,0.0,2.0,6.0,1.0
225981,3.0,4.0,0.0,4.0
225982,3.0,1.0,2.0,7.0
225983,4.0,5.0,7.0,9.0
225984,5.0,10.0,3.0,1.0
226591,0.0,18.0,2.0,2.0
226592,3.0,2.0,2.0,3.0
226593,1.0,0.0,5.0,0.0
226595,1.0,0.0,2.0,0.0
226596,6.0,0.0,3.0,0.0
226597,2.0,0.0,25.0,4.0
226598,0.0,1.0,4.0,1.0
226599,3.0,3.0,3.0,2.0
226600,1.0,1.0,14.0,5.0
226601,3.0,17.0,2.0,2.0
226602,1.0,2.0,1.0,1.0
226603,41.0,5.0,10.0,3.0
226604,4.0,11.0,5.0,1.0
226605,6.0,11.0,11.0,0.0
226606,8.0,2.0,2.0,0.0
226607,2.0,12.0,2.0,3.0
226608,4.0,6.0,2.0,1.0
226609,4.0,4.0,1.0,4.0
226610,6.0,2.0,6.0,2.0
226611,36.0,17.0,32.0,31.0
226612,4.0,0.0,2.0,5.0
226613,6.0,5.0,45.0,14.0
226614,13.0,11.0,49.0,14.0
226615,16.0,8.0,86.0,67.0
226616,606.0,165.0,4059.0,194.0
226617,27.0,32.0,102.0,46.0
226618,68.0,17.0,18.0,20.0
226619,78.0,53.0,41.0,18.0
226620,75.0,21.0,49.0,123.0
226621,175.0,151.0,99.0,161.0
226622,159.0,50.0,174.0,89.0
226623,148.0,48.0,147.0,50.0
226624,317.0,121.0,95.0,145.0
226625,226.0,71.0,47.0,69.0
226626,276.0,44.0,55.0,51.0
226627,356.0,49.0,97.0,66.0
226628,285.0,113.0,56.0,70.0
226629,592.0,149.0,266.0,203.0
226630,242.0,91.0,66.0,30.0
226631,243.0,73.0,94.0,44.0
226632,220.0,166.0,266.0,124.0
226633,317.0,83.0,382.0,220.0
226634,92.0,16.0,46.0,26.0
226635,30.0,66.0,8.0,10.0
226636,32.0,21.0,37.0,8.0
226637,154.0,26.0,34.0,27.0
226638,66.0,21.0,15.0,22.0
226639,68.0,34.0,18.0,28.0
226640,69.0,25.0,14.0,5.0
226641,72.0,12.0,9.0,9.0
226642,36.0,8.0,32.0,10.0
226643,84.0,20.0,16.0,36.0
226644,20.0,2.0,32.0,3.0
226645,372.0,229.0,62.0,97.0
226646,88.0,9.0,9.0,2.0
226647,44.0,12.0,3.0,5.0
226648,6.0,2.0,3.0,3.0
226649,3.0,11.0,9.0,3.0
226650,4.0,3.0,5.0,5.0
226651,12.0,2.0,4.0,0.0
226652,6.0,1.0,1.0,1.0
226653,5.0,0.0,0.0,1.0
226654,5.0,5.0,3.0,4.0
226655,2.0,3.0,8.0,2.0
226656,2.0,0.0,2.0,1.0
226657,4.0,2.0,1.0,1.0
226658,1.0,15.0,0.0,1.0
226659,10.0,2.0,16.0,1.0
226660,2.0,1.0,2.0,1.0
226661,0.0,1.0,4.0,1.0
226662,2.0,2.0,3.0,0.0
226664,16.0,12.0,24.0,7.0
226665,21.0,62.0,37.0,28.0
226666,83.0,78.0,29.0,46.0
226667,23.0,6.0,11.0,6.0
226668,5.0,3.0,6.0,5.0
226669,4.0,2.0,0.0,0.0
226670,15.0,9.0,5.0,5.0
226671,6.0,8.0,10.0,6.0
226678,181.0,243.0,236.0,418.0
226679,77.0,68.0,60.0,75.0
226680,62.0,73.0,42.0,99.0
226681,284.0,561.0,358.0,440.0
226682,94.0,118.0,122.0,157.0
226683,50.0,98.0,8.0,12.0
226684,8.0,2.0,72.0,6.0
226686,3.0,9.0,13.0,3.0
226687,2.0,1.0,1.0,14.0
226688,2.0,0.0,2.0,3.0
226689,6.0,1.0,8.0,5.0
226690,7.0,3.0,4.0,4.0
226691,1.0,3.0,13.0,7.0
226692,2.0,2.0,1.0,7.0
226693,2.0,1.0,2.0,7.0
227306,3.0,2.0,2.0,4.0
227307,2.0,3.0,3.0,4.0
227308,3.0,3.0,1.0,2.0
227309,4.0,0.0,0.0,1.0
227310,13.0,32.0,29.0,1.0
227311,0.0,7.0,2.0,5.0
227312,3.0,27.0,5.0,1.0
227313,10.0,13.0,3.0,0.0
227314,4.0,5.0,2.0,0.0
227315,3.0,1.0,2.0,0.0
227316,2.0,8.0,3.0,1.0
227317,118.0,45.0,23.0,16.0
227318,11.0,67.0,27.0,41.0
227319,35.0,14.0,10.0,3.0
227320,2.0,2.0,10.0,3.0
227321,93.0,11.0,55.0,57.0
227322,34.0,22.0,16.0,2.0
227323,25.0,9.0,9.0,7.0
227324,4.0,7.0,10.0,9.0
227325,5.0,24.0,86.0,16.0
227326,13.0,3.0,30.0,48.0
227327,7.0,17.0,3.0,4.0
227328,41.0,52.0,13.0,10.0
227329,40.0,18.0,56.0,26.0
227330,181.0,181.0,269.0,147.0
227331,81.0,56.0,138.0,101.0
227332,67.0,9.0,33.0,12.0
227333,104.0,72.0,105.0,56.0
227334,152.0,23.0,73.0,24.0
227335,353.0,193.0,235.0,105.0
227336,183.0,65.0,86.0,53.0
227337,244.0,117.0,81.0,138.0
227338,376.0,84.0,315.0,246.0
227339,468.0,157.0,155.0,179.0
227340,992.0,105.0,155.0,133.0
227341,1570.0,131.0,188.0,170.0
227342,775.0,144.0,260.0,174.0
227343,304.0,71.0,144.0,87.0
227344,183.0,31.0,62.0,65.0
227345,322.0,242.0,125.0,71.0
227346,72.0,132.0,72.0,29.0
227347,85.0,18.0,35.0,15.0
227348,22.0,15.0,11.0,58.0
227349,39.0,53.0,13.0,34.0
227350,69.0,6.0,10.0,18.0
227351,262.0,66.0,170.0,90.0
227352,139.0,29.0,36.0,48.0
227353,49.0,9.0,25.0,9.0
227354,73.0,37.0,62.0,37.0
227355,21.0,51.0,32.0,7.0
227356,49.0,37.0,25.0,14.0
227357,20.0,16.0,2.0,20.0
227358,79.0,47.0,15.0,15.0
227359,182.0,14.0,31.0,15.0
227360,49.0,22.0,6.0,4.0
227361,15.0,4.0,1.0,6.0
227362,7.0,2.0,7.0,0.0
227363,2.0,9.0,3.0,1.0
227364,12.0,3.0,6.0,13.0
227365,3.0,3.0,2.0,33.0
227366,11.0,5.0,4.0,3.0
227367,4.0,10.0,1.0,27.0
227368,3.0,4.0,1.0,0.0
227369,7.0,2.0,4.0,2.0
227370,0.0,27.0,12.0,1.0
227371,17.0,0.0,1.0,2.0
227372,47.0,26.0,15.0,7.0
227373,4.0,1.0,0.0,2.0
227374,4.0,0.0,0.0,6.0
227375,4.0,24.0,9.0,1.0
227376,7.0,3.0,3.0,1.0
227377,3.0,0.0,0.0,1.0
227378,72.0,66.0,91.0,62.0
227379,35.0,7.0,3.0,7.0
227380,28.0,51.0,41.0,34.0
227398,3.0,2.0,1.0,3.0
227399,4.0,1.0,1.0,0.0
227400,7.0,3.0,10.0,14.0
227401,7.0,0.0,0.0,2.0
228022,28.0,17.0,0.0,2.0
228023,17.0,19.0,34.0,6.0
228024,35.0,18.0,3.0,10.0
228025,0.0,10.0,0.0,0.0
228026,4.0,9.0,1.0,4.0
228027,15.0,16.0,7.0,0.0
228028,1.0,1.0,1.0,3.0
228029,3.0,6.0,3.0,0.0
228030,2.0,21.0,1.0,2.0
228031,0.0,6.0,2.0,0.0
228032,3.0,6.0,1.0,0.0
228033,1.0,10.0,3.0,1.0
228034,7.0,42.0,26.0,5.0
228035,18.0,11.0,28.0,24.0
228036,24.0,41.0,53.0,58.0
228037,73.0,31.0,36.0,57.0
228038,39.0,62.0,42.0,150.0
228039,204.0,12.0,20.0,27.0
228040,14.0,31.0,9.0,8.0
228041,57.0,34.0,10.0,5.0
