visit_grid,ses1_fre,ses2_fre,ses3_fre,ses4_fre
116028,141.0,173.0,67.0,55.0
116029,141.0,177.0,44.0,38.0
116030,137.0,228.0,107.0,49.0
116031,347.0,992.0,232.0,93.0
116032,323.0,457.0,123.0,98.0
116033,596.0,605.0,205.0,153.0
116034,4983.0,6201.0,2475.0,1503.0
116035,7205.0,6854.0,2248.0,2241.0
116036,3202.0,3355.0,1598.0,1032.0
116037,2046.0,2498.0,976.0,943.0
116038,1177.0,770.0,267.0,285.0
116039,495.0,450.0,170.0,90.0
116040,168.0,112.0,66.0,75.0
116041,81.0,132.0,39.0,64.0
116042,131.0,213.0,63.0,65.0
116043,464.0,519.0,280.0,181.0
116044,697.0,349.0,97.0,139.0
116045,336.0,330.0,91.0,101.0
116046,1152.0,986.0,160.0,482.0
116047,2783.0,1516.0,783.0,632.0
116048,1433.0,823.0,508.0,277.0
116049,686.0,306.0,101.0,153.0
116050,383.0,288.0,240.0,171.0
116051,450.0,261.0,161.0,162.0
116052,938.0,624.0,310.0,325.0
116053,664.0,462.0,133.0,271.0
116054,789.0,326.0,176.0,348.0
116055,720.0,410.0,172.0,68.0
116056,946.0,406.0,163.0,183.0
116057,560.0,256.0,89.0,136.0
116058,825.0,297.0,109.0,113.0
116059,684.0,109.0,59.0,66.0
116060,1476.0,264.0,104.0,105.0
116061,3220.0,545.0,215.0,196.0
116062,2915.0,568.0,459.0,261.0
116063,1421.0,445.0,95.0,113.0
116064,980.0,315.0,222.0,110.0
116065,1654.0,591.0,528.0,137.0
116066,661.0,279.0,83.0,84.0
116067,89.0,25.0,25.0,14.0
116068,199.0,42.0,16.0,7.0
116069,166.0,63.0,36.0,13.0
116070,103.0,34.0,7.0,15.0
116071,118.0,96.0,8.0,17.0
116072,30.0,9.0,5.0,7.0
116073,17.0,9.0,6.0,5.0
116074,6.0,4.0,3.0,1.0
116075,4.0,0.0,0.0,6.0
116076,4.0,3.0,4.0,1.0
116077,2.0,1.0,4.0,4.0
116078,11.0,6.0,1.0,2.0
116079,15.0,8.0,2.0,3.0
116080,9.0,16.0,6.0,1.0
116081,12.0,6.0,5.0,0.0
116082,7.0,6.0,2.0,2.0
116083,47.0,4.0,5.0,4.0
116084,64.0,6.0,10.0,6.0
116085,37.0,13.0,3.0,3.0
116619,66.0,25.0,95.0,114.0
116620,39.0,2.0,43.0,17.0
116621,13.0,5.0,10.0,7.0
116622,12.0,7.0,9.0,7.0
116623,51.0,26.0,24.0,125.0
116624,467.0,68.0,104.0,123.0
116625,469.0,102.0,56.0,202.0
116626,1794.0,477.0,568.0,471.0
116627,1547.0,244.0,409.0,315.0
116628,2522.0,395.0,856.0,813.0
116629,2264.0,92.0,395.0,298.0
116630,1993.0,191.0,262.0,333.0
116631,1778.0,235.0,147.0,318.0
116632,1537.0,177.0,260.0,698.0
116633,3271.0,684.0,993.0,1422.0
116634,4848.0,260.0,527.0,824.0
116635,2779.0,262.0,238.0,362.0
116636,865.0,100.0,121.0,181.0
116637,471.0,79.0,99.0,118.0
116638,949.0,114.0,82.0,194.0
116639,363.0,61.0,139.0,116.0
116640,307.0,19.0,40.0,11.0
116641,152.0,11.0,41.0,11.0
116642,75.0,14.0,32.0,26.0
116643,307.0,54.0,143.0,383.0
116644,717.0,229.0,145.0,417.0
116645,517.0,164.0,116.0,168.0
116646,373.0,181.0,101.0,98.0
116647,298.0,81.0,74.0,87.0
116648,638.0,187.0,115.0,60.0
116649,1155.0,334.0,249.0,242.0
116650,641.0,142.0,130.0,220.0
116651,668.0,79.0,60.0,150.0
116652,539.0,260.0,139.0,173.0
116653,4144.0,192.0,261.0,505.0
116654,480.0,61.0,69.0,57.0
116655,239.0,44.0,16.0,30.0
116656,29.0,15.0,5.0,6.0
116657,8.0,0.0,8.0,0.0
116658,9.0,1.0,0.0,2.0
116659,23.0,13.0,2.0,2.0
116660,9.0,6.0,1.0,1.0
116661,11.0,1.0,0.0,1.0
116662,13.0,2.0,3.0,1.0
116663,13.0,5.0,1.0,3.0
116664,12.0,4.0,2.0,3.0
116665,15.0,3.0,10.0,3.0
116666,51.0,9.0,10.0,4.0
116667,29.0,15.0,12.0,7.0
116668,66.0,17.0,2.0,8.0
116669,63.0,55.0,2.0,5.0
116670,114.0,20.0,18.0,9.0
116671,76.0,167.0,44.0,19.0
116672,141.0,68.0,120.0,45.0
116673,377.0,258.0,448.0,650.0
116674,177.0,93.0,127.0,124.0
116675,232.0,88.0,61.0,50.0
116676,1203.0,731.0,392.0,249.0
116677,1631.0,1137.0,920.0,449.0
116678,1266.0,946.0,819.0,446.0
116679,726.0,926.0,1064.0,461.0
116680,3020.0,3175.0,1751.0,683.0
116681,1644.0,2652.0,1191.0,960.0
116682,2056.0,2032.0,800.0,648.0
116683,841.0,517.0,169.0,183.0
116684,752.0,520.0,315.0,356.0
116685,397.0,525.0,215.0,412.0
116686,226.0,153.0,48.0,22.0
116687,147.0,96.0,61.0,19.0
116688,251.0,195.0,68.0,65.0
116689,1490.0,748.0,244.0,67.0
116690,1955.0,836.0,470.0,194.0
116691,2307.0,897.0,388.0,267.0
116692,6330.0,1177.0,759.0,482.0
116693,4658.0,1582.0,732.0,575.0
116694,3932.0,1628.0,1007.0,852.0
116695,2421.0,432.0,356.0,280.0
116696,1414.0,332.0,93.0,159.0
116697,1124.0,333.0,131.0,112.0
116698,426.0,168.0,112.0,59.0
116699,766.0,351.0,239.0,59.0
116700,448.0,687.0,143.0,69.0
116701,1639.0,3116.0,439.0,374.0
116702,10767.0,8315.0,2115.0,1740.0
116703,8279.0,6224.0,1046.0,750.0
116704,976.0,2743.0,268.0,305.0
116705,952.0,2191.0,325.0,361.0
116706,1668.0,1708.0,249.0,319.0
116707,390.0,765.0,139.0,57.0
116708,327.0,365.0,97.0,68.0
116709,409.0,309.0,77.0,126.0
116710,449.0,388.0,32.0,43.0
116711,857.0,423.0,113.0,96.0
116712,2627.0,817.0,201.0,343.0
116713,2697.0,745.0,262.0,416.0
116714,4608.0,725.0,277.0,284.0
116715,4310.0,628.0,168.0,255.0
116716,2616.0,771.0,485.0,346.0
116717,1555.0,618.0,275.0,329.0
116718,719.0,229.0,276.0,148.0
116719,455.0,91.0,18.0,21.0
116720,271.0,59.0,30.0,28.0
116721,515.0,176.0,113.0,84.0
116722,473.0,231.0,95.0,100.0
116723,989.0,314.0,93.0,194.0
116724,2532.0,481.0,178.0,399.0
116725,1281.0,345.0,168.0,193.0
116726,777.0,138.0,61.0,128.0
116727,882.0,445.0,90.0,53.0
116728,1315.0,589.0,154.0,63.0
116729,1825.0,415.0,284.0,126.0
116730,3670.0,1197.0,577.0,620.0
116731,2076.0,1009.0,322.0,233.0
116732,3572.0,769.0,520.0,244.0
116733,6456.0,1920.0,867.0,495.0
116734,2619.0,615.0,419.0,114.0
116735,3926.0,1262.0,478.0,314.0
116736,2712.0,763.0,466.0,234.0
116737,126.0,66.0,34.0,31.0
116738,112.0,177.0,56.0,13.0
116739,60.0,118.0,20.0,12.0
116740,87.0,59.0,40.0,48.0
116741,81.0,165.0,28.0,3.0
116742,167.0,239.0,24.0,25.0
116743,160.0,212.0,53.0,51.0
116744,209.0,197.0,75.0,33.0
116745,388.0,221.0,106.0,34.0
116746,116.0,226.0,82.0,36.0
116747,176.0,151.0,76.0,72.0
116748,334.0,261.0,113.0,72.0
116749,277.0,309.0,94.0,73.0
116750,4613.0,5436.0,2206.0,1788.0
116751,4153.0,4395.0,1980.0,1228.0
116752,173.0,105.0,21.0,28.0
116753,40.0,46.0,8.0,18.0
116754,104.0,130.0,58.0,25.0
116755,510.0,209.0,51.0,53.0
116756,344.0,441.0,154.0,121.0
116757,400.0,328.0,59.0,120.0
116758,885.0,636.0,216.0,63.0
116759,807.0,631.0,265.0,164.0
116760,1809.0,1156.0,527.0,461.0
116761,163.0,134.0,109.0,104.0
116762,61.0,48.0,9.0,23.0
116763,46.0,32.0,9.0,6.0
116764,235.0,262.0,117.0,128.0
116765,1257.0,1190.0,459.0,826.0
116766,418.0,264.0,162.0,197.0
116767,432.0,229.0,54.0,154.0
116768,1121.0,174.0,134.0,319.0
116769,802.0,406.0,223.0,233.0
116770,804.0,460.0,114.0,108.0
116771,443.0,159.0,100.0,217.0
116772,1200.0,401.0,231.0,356.0
116773,479.0,131.0,143.0,41.0
116774,492.0,145.0,161.0,116.0
116775,1740.0,458.0,234.0,251.0
116776,1161.0,482.0,305.0,191.0
116777,710.0,346.0,256.0,90.0
116778,978.0,592.0,185.0,60.0
116779,583.0,544.0,128.0,80.0
116780,229.0,76.0,66.0,52.0
116781,219.0,27.0,40.0,6.0
116782,79.0,14.0,35.0,6.0
116783,1238.0,873.0,128.0,54.0
116784,128.0,33.0,10.0,3.0
116785,37.0,13.0,2.0,3.0
116786,17.0,3.0,2.0,1.0
116787,10.0,3.0,2.0,2.0
116788,27.0,1.0,3.0,4.0
116789,2.0,0.0,3.0,3.0
116790,6.0,0.0,0.0,2.0
116791,6.0,2.0,1.0,0.0
116792,10.0,1.0,1.0,3.0
116793,11.0,0.0,2.0,1.0
116794,5.0,3.0,3.0,3.0
116795,22.0,3.0,3.0,0.0
116796,4.0,10.0,2.0,0.0
116797,8.0,3.0,4.0,2.0
116798,16.0,0.0,1.0,1.0
116799,39.0,31.0,6.0,1.0
116800,22.0,8.0,7.0,4.0
117333,21.0,42.0,102.0,30.0
117334,150.0,8.0,65.0,24.0
117335,22.0,20.0,57.0,28.0
117336,31.0,16.0,71.0,17.0
117337,101.0,30.0,37.0,111.0
117338,306.0,101.0,124.0,210.0
117339,300.0,31.0,63.0,70.0
117340,272.0,103.0,122.0,104.0
117341,605.0,98.0,175.0,365.0
117342,3127.0,662.0,936.0,1414.0
117343,3180.0,894.0,642.0,1333.0
117344,2031.0,807.0,266.0,658.0
117345,1738.0,208.0,276.0,341.0
117346,1147.0,286.0,420.0,595.0
117347,1828.0,418.0,484.0,463.0
117348,2605.0,306.0,314.0,299.0
117349,1969.0,138.0,314.0,276.0
117350,2009.0,198.0,230.0,282.0
117351,2505.0,416.0,271.0,228.0
117352,1354.0,362.0,123.0,294.0
117353,405.0,121.0,54.0,97.0
117354,357.0,71.0,31.0,92.0
117355,106.0,31.0,9.0,26.0
117356,220.0,24.0,59.0,22.0
117357,132.0,65.0,30.0,72.0
117358,367.0,82.0,61.0,189.0
117359,473.0,142.0,116.0,122.0
117360,520.0,95.0,98.0,152.0
117361,496.0,204.0,106.0,156.0
117362,501.0,131.0,107.0,142.0
117363,601.0,111.0,147.0,123.0
117364,414.0,62.0,74.0,73.0
117365,474.0,49.0,39.0,40.0
117366,275.0,138.0,107.0,108.0
117367,250.0,71.0,39.0,86.0
117368,282.0,99.0,50.0,59.0
117369,445.0,42.0,77.0,13.0
117370,234.0,19.0,16.0,14.0
117371,22.0,4.0,3.0,1.0
117372,25.0,4.0,5.0,1.0
117373,26.0,6.0,3.0,4.0
117374,12.0,5.0,6.0,1.0
117375,15.0,4.0,1.0,2.0
117376,14.0,5.0,2.0,3.0
117377,15.0,5.0,6.0,6.0
117378,44.0,7.0,5.0,3.0
117379,133.0,17.0,10.0,8.0
117380,66.0,22.0,13.0,12.0
117381,138.0,42.0,25.0,19.0
117382,619.0,199.0,83.0,57.0
117383,441.0,144.0,45.0,30.0
117384,303.0,109.0,64.0,16.0
117385,128.0,64.0,30.0,14.0
117386,86.0,47.0,31.0,35.0
117387,216.0,50.0,58.0,36.0
117388,292.0,185.0,120.0,152.0
117389,374.0,532.0,202.0,148.0
117390,2501.0,2203.0,785.0,655.0
117391,3548.0,2860.0,2406.0,1156.0
117392,2143.0,1113.0,3298.0,605.0
117393,3208.0,3736.0,3319.0,905.0
117394,6896.0,5798.0,4560.0,1930.0
117395,4119.0,7716.0,2399.0,1162.0
117396,2238.0,1609.0,517.0,416.0
117397,1253.0,895.0,235.0,152.0
117398,2344.0,1315.0,718.0,931.0
117399,1090.0,1019.0,808.0,1120.0
117400,472.0,433.0,143.0,92.0
117401,319.0,273.0,82.0,22.0
117402,462.0,337.0,96.0,39.0
117403,1390.0,684.0,411.0,134.0
117404,1148.0,511.0,262.0,132.0
117405,4391.0,695.0,601.0,476.0
117406,9091.0,2129.0,811.0,958.0
117407,6996.0,2438.0,1339.0,1659.0
117408,2649.0,1246.0,693.0,521.0
117409,2283.0,617.0,426.0,441.0
117410,1984.0,792.0,343.0,443.0
117411,2176.0,360.0,343.0,246.0
117412,547.0,330.0,82.0,39.0
117413,321.0,362.0,117.0,55.0
117414,267.0,319.0,77.0,70.0
117415,2055.0,1530.0,747.0,663.0
117416,17405.0,12455.0,4294.0,2521.0
117417,20207.0,14937.0,4746.0,3143.0
117418,2108.0,4624.0,1042.0,758.0
117419,3260.0,4328.0,1382.0,1653.0
117420,579.0,599.0,332.0,390.0
117421,339.0,419.0,46.0,118.0
117422,111.0,227.0,21.0,29.0
117423,149.0,164.0,28.0,16.0
117424,99.0,80.0,32.0,36.0
117425,205.0,89.0,36.0,41.0
117426,2125.0,682.0,416.0,295.0
117427,5129.0,1290.0,356.0,642.0
117428,10336.0,2526.0,1864.0,941.0
117429,8465.0,2858.0,1142.0,996.0
117430,7697.0,1670.0,549.0,570.0
117431,2362.0,481.0,172.0,270.0
117432,643.0,228.0,171.0,74.0
117433,593.0,297.0,158.0,220.0
117434,550.0,490.0,241.0,98.0
117435,791.0,412.0,133.0,120.0
117436,676.0,373.0,135.0,53.0
117437,701.0,285.0,114.0,130.0
117438,1162.0,815.0,120.0,115.0
117439,2837.0,1411.0,448.0,534.0
117440,1315.0,218.0,184.0,103.0
117441,1385.0,358.0,143.0,49.0
117442,1472.0,609.0,92.0,97.0
117443,2174.0,708.0,159.0,140.0
117444,1841.0,606.0,237.0,321.0
117445,1025.0,371.0,243.0,112.0
117446,1923.0,315.0,219.0,227.0
117447,4151.0,1466.0,496.0,519.0
117448,1767.0,684.0,386.0,268.0
117449,561.0,220.0,85.0,53.0
117450,1548.0,594.0,337.0,149.0
117451,382.0,252.0,50.0,93.0
117452,235.0,162.0,30.0,63.0
117453,97.0,84.0,23.0,20.0
117454,69.0,40.0,19.0,21.0
117455,53.0,76.0,12.0,8.0
117456,171.0,98.0,24.0,18.0
117457,1079.0,715.0,214.0,120.0
117458,301.0,475.0,115.0,47.0
117459,409.0,431.0,95.0,67.0
117460,431.0,577.0,144.0,111.0
117461,126.0,266.0,65.0,46.0
117462,136.0,206.0,119.0,44.0
117463,211.0,248.0,71.0,54.0
117464,1500.0,2131.0,1034.0,837.0
117465,2509.0,3139.0,1617.0,1244.0
117466,453.0,337.0,124.0,75.0
117467,172.0,135.0,56.0,33.0
117468,381.0,286.0,63.0,60.0
117469,231.0,246.0,36.0,39.0
117470,301.0,155.0,31.0,33.0
117471,564.0,740.0,239.0,231.0
117472,986.0,1225.0,363.0,513.0
117473,1231.0,1298.0,291.0,230.0
117474,2286.0,1655.0,913.0,354.0
117475,180.0,147.0,47.0,54.0
117476,200.0,92.0,24.0,34.0
117477,72.0,73.0,23.0,22.0
117478,195.0,127.0,86.0,65.0
117479,948.0,558.0,214.0,362.0
117480,420.0,223.0,140.0,192.0
117481,549.0,472.0,350.0,232.0
117482,868.0,286.0,156.0,235.0
117483,841.0,586.0,129.0,179.0
117484,876.0,423.0,81.0,71.0
117485,613.0,286.0,91.0,232.0
117486,2197.0,1265.0,724.0,1350.0
117487,577.0,136.0,105.0,87.0
117488,515.0,222.0,202.0,157.0
117489,2467.0,1994.0,661.0,534.0
117490,2011.0,960.0,1974.0,303.0
117491,1141.0,1215.0,1178.0,136.0
117492,1207.0,667.0,414.0,142.0
117493,1173.0,1127.0,352.0,286.0
117494,310.0,159.0,84.0,29.0
117495,79.0,36.0,13.0,8.0
117496,107.0,22.0,9.0,51.0
117497,95.0,16.0,11.0,10.0
117498,134.0,12.0,31.0,13.0
117499,43.0,15.0,8.0,11.0
117500,21.0,7.0,5.0,4.0
117501,18.0,4.0,4.0,6.0
117502,14.0,3.0,1.0,0.0
117503,8.0,1.0,4.0,2.0
117504,6.0,5.0,2.0,0.0
117505,10.0,2.0,0.0,3.0
117506,15.0,5.0,0.0,0.0
117507,3.0,3.0,7.0,3.0
117508,11.0,3.0,2.0,2.0
117509,53.0,7.0,6.0,6.0
117510,14.0,1.0,10.0,4.0
117511,11.0,4.0,5.0,4.0
117512,8.0,9.0,4.0,0.0
117513,26.0,8.0,3.0,4.0
117514,35.0,19.0,12.0,12.0
117515,19.0,6.0,6.0,3.0
118047,48.0,9.0,68.0,51.0
118048,55.0,27.0,39.0,15.0
118049,15.0,2.0,26.0,24.0
118050,13.0,8.0,24.0,25.0
118051,36.0,16.0,17.0,52.0
118052,98.0,16.0,47.0,32.0
118053,266.0,46.0,67.0,166.0
118054,363.0,57.0,50.0,177.0
118055,819.0,76.0,140.0,130.0
118056,1495.0,262.0,312.0,305.0
118057,1381.0,483.0,562.0,758.0
118058,1341.0,387.0,634.0,570.0
118059,1334.0,209.0,315.0,284.0
118060,1172.0,348.0,406.0,756.0
118061,1896.0,316.0,355.0,777.0
118062,1073.0,87.0,282.0,221.0
118063,1189.0,75.0,170.0,201.0
118064,2801.0,304.0,299.0,316.0
118065,2821.0,290.0,436.0,554.0
118066,1273.0,188.0,113.0,96.0
118067,971.0,344.0,145.0,120.0
118068,456.0,43.0,43.0,47.0
118069,163.0,57.0,52.0,35.0
118070,190.0,53.0,34.0,21.0
118071,57.0,26.0,143.0,27.0
118072,234.0,29.0,39.0,60.0
118073,248.0,22.0,44.0,108.0
118074,531.0,59.0,55.0,76.0
118075,539.0,77.0,63.0,79.0
118076,846.0,200.0,212.0,115.0
118077,3769.0,940.0,676.0,911.0
118078,728.0,110.0,90.0,95.0
118079,243.0,30.0,31.0,23.0
118080,500.0,17.0,45.0,27.0
118081,103.0,35.0,88.0,31.0
118082,106.0,18.0,4.0,72.0
118083,79.0,10.0,39.0,87.0
118084,45.0,8.0,5.0,16.0
118085,24.0,11.0,5.0,5.0
118086,25.0,11.0,2.0,3.0
118087,48.0,5.0,7.0,7.0
118088,8.0,3.0,1.0,1.0
118089,9.0,1.0,1.0,3.0
118090,17.0,4.0,0.0,7.0
118091,29.0,4.0,4.0,10.0
118092,38.0,11.0,3.0,9.0
118093,45.0,28.0,6.0,5.0
118094,68.0,42.0,13.0,8.0
118095,212.0,98.0,66.0,34.0
118096,464.0,90.0,111.0,37.0
118097,621.0,182.0,218.0,130.0
118098,536.0,185.0,60.0,25.0
118099,208.0,92.0,74.0,69.0
118100,95.0,55.0,25.0,6.0
118101,494.0,354.0,222.0,68.0
118102,1239.0,1375.0,1087.0,491.0
118103,2714.0,1160.0,960.0,359.0
118104,5270.0,7302.0,2413.0,1101.0
118105,15911.0,16222.0,8168.0,3258.0
118106,3459.0,3370.0,4615.0,1080.0
118107,2592.0,3072.0,4880.0,1183.0
118108,3233.0,4575.0,2279.0,673.0
118109,1320.0,2028.0,1900.0,346.0
118110,1226.0,1387.0,465.0,322.0
118111,1452.0,1442.0,423.0,259.0
118112,2442.0,2174.0,1017.0,884.0
118113,673.0,639.0,359.0,405.0
118114,379.0,292.0,346.0,136.0
118115,775.0,417.0,116.0,80.0
118116,423.0,268.0,227.0,56.0
118117,1099.0,684.0,390.0,66.0
118118,1927.0,561.0,511.0,180.0
118119,3406.0,1492.0,538.0,756.0
118120,7293.0,1333.0,859.0,746.0
118121,13341.0,4064.0,2050.0,2414.0
118122,3747.0,1333.0,1094.0,1233.0
118123,1584.0,646.0,624.0,294.0
118124,1795.0,638.0,600.0,387.0
118125,3180.0,1148.0,758.0,785.0
118126,2675.0,672.0,227.0,202.0
118127,1380.0,759.0,522.0,1019.0
118128,252.0,195.0,46.0,80.0
118129,447.0,321.0,208.0,64.0
118130,780.0,609.0,411.0,280.0
118131,723.0,1618.0,314.0,152.0
118132,1344.0,1645.0,693.0,428.0
118133,1102.0,1301.0,224.0,509.0
118134,1171.0,719.0,161.0,278.0
118135,451.0,620.0,120.0,113.0
118136,92.0,180.0,16.0,12.0
118137,123.0,177.0,9.0,18.0
118138,79.0,38.0,17.0,9.0
118139,97.0,65.0,29.0,13.0
118140,666.0,313.0,82.0,225.0
118141,1523.0,368.0,204.0,266.0
118142,4232.0,1030.0,174.0,244.0
118143,6017.0,1822.0,563.0,593.0
118144,6991.0,1377.0,445.0,503.0
118145,3562.0,862.0,476.0,293.0
118146,1934.0,485.0,440.0,201.0
118147,1073.0,667.0,347.0,208.0
118148,1481.0,1214.0,461.0,526.0
118149,2803.0,1706.0,596.0,483.0
118150,822.0,390.0,229.0,126.0
118151,450.0,652.0,77.0,118.0
118152,2234.0,840.0,256.0,768.0
118153,5544.0,1466.0,584.0,689.0
118154,3651.0,1250.0,478.0,372.0
118155,1603.0,426.0,61.0,60.0
118156,963.0,158.0,60.0,332.0
118157,1153.0,905.0,488.0,712.0
118158,1640.0,506.0,266.0,312.0
118159,796.0,568.0,120.0,115.0
118160,753.0,250.0,220.0,106.0
118161,1038.0,329.0,126.0,116.0
118162,400.0,133.0,72.0,78.0
118163,289.0,155.0,38.0,62.0
118164,375.0,236.0,67.0,240.0
118165,778.0,382.0,101.0,494.0
118166,189.0,116.0,65.0,28.0
118167,146.0,86.0,30.0,34.0
118168,52.0,58.0,20.0,20.0
118169,50.0,26.0,13.0,4.0
118170,47.0,61.0,42.0,15.0
118171,208.0,215.0,63.0,60.0
118172,397.0,261.0,115.0,50.0
118173,450.0,625.0,102.0,127.0
118174,470.0,628.0,179.0,58.0
118175,380.0,443.0,74.0,50.0
118176,170.0,421.0,86.0,44.0
118177,186.0,290.0,48.0,57.0
118178,182.0,481.0,124.0,112.0
118179,216.0,215.0,87.0,84.0
118180,294.0,205.0,55.0,69.0
118181,653.0,289.0,145.0,116.0
118182,870.0,1081.0,303.0,148.0
118183,1348.0,1088.0,206.0,149.0
118184,592.0,663.0,183.0,129.0
118185,781.0,730.0,110.0,142.0
118186,645.0,757.0,335.0,315.0
118187,521.0,936.0,261.0,220.0
118188,1309.0,872.0,461.0,200.0
118189,269.0,330.0,100.0,27.0
118190,404.0,299.0,171.0,127.0
118191,695.0,434.0,393.0,252.0
118192,1163.0,796.0,387.0,293.0
118193,954.0,577.0,246.0,281.0
118194,528.0,383.0,86.0,179.0
118195,3023.0,1750.0,1200.0,722.0
118196,2224.0,802.0,369.0,272.0
118197,891.0,476.0,482.0,476.0
118198,477.0,285.0,119.0,100.0
118199,237.0,141.0,216.0,187.0
118200,880.0,721.0,279.0,322.0
118201,205.0,142.0,104.0,47.0
118202,766.0,256.0,267.0,263.0
118203,1831.0,684.0,1551.0,463.0
118204,4434.0,3883.0,2588.0,672.0
118205,4371.0,2311.0,2276.0,646.0
118206,2733.0,1519.0,1403.0,397.0
118207,836.0,1020.0,486.0,375.0
118208,346.0,306.0,202.0,81.0
118209,74.0,33.0,20.0,10.0
118210,64.0,56.0,10.0,102.0
118211,108.0,11.0,9.0,8.0
118212,16.0,5.0,13.0,6.0
118213,23.0,13.0,6.0,5.0
118214,10.0,5.0,3.0,2.0
118215,15.0,10.0,2.0,6.0
118216,6.0,6.0,3.0,0.0
118217,12.0,3.0,2.0,0.0
118218,14.0,11.0,6.0,4.0
118219,14.0,9.0,2.0,1.0
118220,22.0,9.0,4.0,1.0
118221,15.0,4.0,2.0,3.0
118222,20.0,2.0,1.0,1.0
118223,467.0,187.0,112.0,143.0
118224,26.0,31.0,22.0,5.0
118225,11.0,6.0,1.0,9.0
118226,11.0,1.0,1.0,5.0
118227,7.0,3.0,0.0,6.0
118228,18.0,9.0,1.0,2.0
118229,13.0,5.0,3.0,0.0
118230,21.0,19.0,10.0,7.0
118760,77.0,74.0,16.0,7.0
118761,80.0,14.0,28.0,20.0
118762,22.0,19.0,61.0,24.0
118763,48.0,1.0,39.0,7.0
118764,135.0,14.0,23.0,10.0
118765,72.0,18.0,24.0,16.0
118766,42.0,23.0,12.0,9.0
118767,100.0,26.0,30.0,178.0
118768,299.0,19.0,163.0,156.0
118769,1082.0,332.0,266.0,422.0
118770,803.0,327.0,235.0,432.0
118771,860.0,290.0,256.0,426.0
118772,463.0,242.0,273.0,206.0
118773,405.0,129.0,126.0,210.0
118774,650.0,124.0,80.0,194.0
118775,730.0,211.0,380.0,684.0
118776,721.0,229.0,169.0,355.0
118777,494.0,78.0,157.0,266.0
118778,1349.0,329.0,282.0,467.0
118779,2817.0,259.0,253.0,190.0
118780,1935.0,481.0,382.0,394.0
118781,1937.0,112.0,109.0,119.0
118782,617.0,83.0,47.0,65.0
118783,393.0,101.0,98.0,65.0
118784,680.0,76.0,44.0,50.0
118785,64.0,21.0,55.0,13.0
118786,116.0,8.0,56.0,45.0
118787,188.0,38.0,53.0,31.0
118788,208.0,23.0,52.0,65.0
118789,513.0,61.0,36.0,58.0
118790,2105.0,473.0,314.0,184.0
118791,4315.0,768.0,1007.0,1114.0
118792,689.0,76.0,80.0,40.0
118793,302.0,19.0,17.0,11.0
118794,155.0,17.0,6.0,40.0
118795,38.0,31.0,24.0,6.0
118796,46.0,8.0,23.0,28.0
118797,76.0,10.0,0.0,11.0
118798,43.0,9.0,4.0,7.0
118799,19.0,3.0,1.0,1.0
118800,4.0,5.0,1.0,4.0
118801,22.0,9.0,3.0,2.0
118802,15.0,4.0,1.0,4.0
118803,11.0,6.0,6.0,1.0
118804,16.0,1.0,5.0,0.0
118805,14.0,5.0,1.0,3.0
118806,121.0,6.0,3.0,3.0
118807,57.0,14.0,8.0,7.0
118808,108.0,92.0,42.0,50.0
118809,666.0,222.0,108.0,89.0
118810,575.0,171.0,107.0,39.0
118811,433.0,250.0,43.0,53.0
118812,433.0,131.0,73.0,60.0
118813,878.0,340.0,385.0,148.0
118814,1102.0,636.0,602.0,340.0
118815,1980.0,1027.0,792.0,638.0
118816,1885.0,1073.0,775.0,272.0
118817,2122.0,1279.0,2157.0,218.0
118818,3322.0,3920.0,1311.0,599.0
118819,7083.0,6949.0,3400.0,1742.0
118820,4366.0,5945.0,3839.0,1414.0
118821,1858.0,2104.0,2406.0,887.0
118822,913.0,1786.0,1113.0,416.0
118823,1054.0,1319.0,1023.0,150.0
118824,1097.0,1226.0,640.0,159.0
118825,1156.0,2385.0,653.0,150.0
118826,2673.0,1853.0,986.0,480.0
118827,1423.0,1513.0,817.0,150.0
118828,595.0,805.0,575.0,209.0
118829,387.0,704.0,223.0,74.0
118830,430.0,359.0,69.0,36.0
118831,784.0,506.0,110.0,132.0
118832,998.0,793.0,319.0,48.0
118833,4850.0,1153.0,635.0,764.0
118834,8476.0,927.0,629.0,465.0
118835,6552.0,1527.0,861.0,592.0
118836,7308.0,3527.0,2117.0,1717.0
118837,2870.0,935.0,691.0,682.0
118838,1083.0,378.0,334.0,176.0
118839,1005.0,488.0,415.0,220.0
118840,798.0,347.0,101.0,87.0
118841,917.0,325.0,505.0,284.0
118842,811.0,286.0,128.0,220.0
118843,475.0,142.0,63.0,31.0
118844,713.0,438.0,159.0,29.0
118845,379.0,362.0,94.0,44.0
118846,1011.0,824.0,328.0,194.0
118847,405.0,371.0,153.0,85.0
118848,937.0,938.0,343.0,207.0
118849,648.0,989.0,242.0,195.0
118850,145.0,112.0,16.0,47.0
118851,73.0,220.0,17.0,19.0
118852,65.0,128.0,6.0,9.0
118853,179.0,23.0,8.0,5.0
118854,360.0,148.0,53.0,77.0
118855,889.0,121.0,76.0,172.0
118856,1249.0,351.0,196.0,140.0
118857,5735.0,1933.0,819.0,518.0
118858,6144.0,864.0,522.0,531.0
118859,7067.0,699.0,366.0,434.0
118860,3665.0,339.0,245.0,156.0
118861,1354.0,1065.0,469.0,386.0
118862,5482.0,4919.0,2306.0,1668.0
118863,23491.0,16420.0,6151.0,4615.0
118864,3133.0,3089.0,658.0,458.0
