price,geometry,home_grid,pcount,ses,ses2,ses3
139460.0,"POLYGON ((116.331361052 39.92276687399999, 116.331361052 39.92502043600001, 116.334289924 39.92502043600001, 116.334289924 39.92276687399999, 116.331361052 39.92276687399999))",152393,669,95,4,10
114072.5,"POLYGON ((116.334289924 39.92276687399999, 116.334289924 39.92502043600001, 116.337218795 39.92502043600001, 116.337218795 39.92276687399999, 116.334289924 39.92276687399999))",152394,467,85,4,9
117460.0,"POLYGON ((116.337218795 39.92276687399999, 116.337218795 39.92502043600001, 116.340147665 39.92502043600001, 116.340147665 39.92276687399999, 116.337218795 39.92276687399999))",152395,668,87,4,9
140794.0,"POLYGON ((116.340147665 39.92276687399999, 116.340147665 39.92502043600001, 116.343076536 39.92502043600001, 116.343076536 39.92276687399999, 116.340147665 39.92276687399999))",152396,426,95,4,10
137514.0,"POLYGON ((116.343076536 39.92276687399999, 116.343076536 39.92502043600001, 116.346005408 39.92502043600001, 116.346005408 39.92276687399999, 116.343076536 39.92276687399999))",152397,822,94,4,10
137514.0,"POLYGON ((116.346005408 39.92276687399999, 116.346005408 39.92502043600001, 116.34893428 39.92502043600001, 116.34893428 39.92276687399999, 116.346005408 39.92276687399999))",152398,1269,94,4,10
174588.0,"POLYGON ((116.354792022 39.92276687399999, 116.354792022 39.92502043600001, 116.357720893 39.92502043600001, 116.357720893 39.92276687399999, 116.354792022 39.92276687399999))",152401,204,100,4,10
166413.0,"POLYGON ((116.357720893 39.92276687399999, 116.357720893 39.92502043600001, 116.3606497649999 39.92502043600001, 116.3606497649999 39.92276687399999, 116.357720893 39.92276687399999))",152402,305,99,4,10
142297.0,"POLYGON ((116.3665075059999 39.92276687399999, 116.3665075059999 39.92502043600001, 116.369436378 39.92502043600001, 116.369436378 39.92276687399999, 116.3665075059999 39.92276687399999))",152405,998,96,4,10
132012.0,"POLYGON ((116.372365249 39.92276687399999, 116.372365249 39.92502043600001, 116.375294121 39.92502043600001, 116.375294121 39.92276687399999, 116.372365249 39.92276687399999))",152407,811,93,4,10
118445.0,"POLYGON ((116.375294121 39.92276687399999, 116.375294121 39.92502043600001, 116.378222993 39.92502043600001, 116.378222993 39.92276687399999, 116.375294121 39.92276687399999))",152408,566,88,4,9
167824.0,"POLYGON ((116.384080734 39.92276687399999, 116.384080734 39.92502043600001, 116.387009605 39.92502043600001, 116.387009605 39.92276687399999, 116.384080734 39.92276687399999))",152411,229,99,4,10
122874.0,"POLYGON ((116.392867349 39.92276687399999, 116.392867349 39.92502043600001, 116.395796219 39.92502043600001, 116.395796219 39.92276687399999, 116.392867349 39.92276687399999))",152414,270,89,4,9
119966.0,"POLYGON ((116.395796219 39.92276687399999, 116.395796219 39.92502043600001, 116.398725091 39.92502043600001, 116.398725091 39.92276687399999, 116.395796219 39.92276687399999))",152415,442,88,4,9
148430.0,"POLYGON ((116.398725091 39.92276687399999, 116.398725091 39.92502043600001, 116.401653962 39.92502043600001, 116.401653962 39.92276687399999, 116.398725091 39.92276687399999))",152416,153,97,4,10
112716.0,"POLYGON ((116.401653962 39.92276687399999, 116.401653962 39.92502043600001, 116.4045828340001 39.92502043600001, 116.4045828340001 39.92276687399999, 116.401653962 39.92276687399999))",152417,229,85,4,9
126499.0,"POLYGON ((116.4045828340001 39.92276687399999, 116.4045828340001 39.92502043600001, 116.4075117039999 39.92502043600001, 116.4075117039999 39.92276687399999, 116.4045828340001 39.92276687399999))",152418,166,91,4,10
154898.5,"POLYGON ((116.4075117039999 39.92276687399999, 116.4075117039999 39.92502043600001, 116.4104405750001 39.92502043600001, 116.4104405750001 39.92276687399999, 116.4075117039999 39.92276687399999))",152419,371,98,4,10
71991.0,"POLYGON ((116.4104405750001 39.92276687399999, 116.4104405750001 39.92502043600001, 116.413369447 39.92502043600001, 116.413369447 39.92276687399999, 116.4104405750001 39.92276687399999))",152420,534,52,3,6
127998.0,"POLYGON ((116.413369447 39.92276687399999, 116.413369447 39.92502043600001, 116.416298318 39.92502043600001, 116.416298318 39.92276687399999, 116.413369447 39.92276687399999))",152421,411,91,4,10
160450.0,"POLYGON ((116.416298318 39.92276687399999, 116.416298318 39.92502043600001, 116.41922719 39.92502043600001, 116.41922719 39.92276687399999, 116.416298318 39.92276687399999))",152422,373,99,4,10
129154.0,"POLYGON ((116.41922719 39.92276687399999, 116.41922719 39.92502043600001, 116.422156062 39.92502043600001, 116.422156062 39.92276687399999, 116.41922719 39.92276687399999))",152423,506,92,4,10
128054.66666666667,"POLYGON ((116.422156062 39.92276687399999, 116.422156062 39.92502043600001, 116.425084932 39.92502043600001, 116.425084932 39.92276687399999, 116.422156062 39.92276687399999))",152424,583,91,4,10
116465.0,"POLYGON ((116.425084932 39.92276687399999, 116.425084932 39.92502043600001, 116.428013804 39.92502043600001, 116.428013804 39.92276687399999, 116.425084932 39.92276687399999))",152425,783,87,4,9
95453.0,"POLYGON ((116.430942673 39.92276687399999, 116.430942673 39.92502043600001, 116.433871545 39.92502043600001, 116.433871545 39.92276687399999, 116.430942673 39.92276687399999))",152427,878,71,3,8
98648.0,"POLYGON ((116.433871545 39.92276687399999, 116.433871545 39.92502043600001, 116.436800417 39.92502043600001, 116.436800417 39.92276687399999, 116.433871545 39.92276687399999))",152428,901,74,3,8
116009.0,"POLYGON ((116.436800417 39.92276687399999, 116.436800417 39.92502043600001, 116.439729288 39.92502043600001, 116.439729288 39.92276687399999, 116.436800417 39.92276687399999))",152429,583,87,4,9
75950.0,"POLYGON ((116.439729288 39.92276687399999, 116.439729288 39.92502043600001, 116.44265816 39.92502043600001, 116.44265816 39.92276687399999, 116.439729288 39.92276687399999))",152430,394,56,3,6
86428.5,"POLYGON ((116.44265816 39.92276687399999, 116.44265816 39.92502043600001, 116.4455870309999 39.92502043600001, 116.4455870309999 39.92276687399999, 116.44265816 39.92276687399999))",152431,780,64,3,7
102499.0,"POLYGON ((116.4455870309999 39.92276687399999, 116.4455870309999 39.92502043600001, 116.448515903 39.92502043600001, 116.448515903 39.92276687399999, 116.4455870309999 39.92276687399999))",152432,676,78,4,8
101568.0,"POLYGON ((116.448515903 39.92276687399999, 116.448515903 39.92502043600001, 116.451444774 39.92502043600001, 116.451444774 39.92276687399999, 116.448515903 39.92276687399999))",152433,961,77,4,8
100106.0,"POLYGON ((116.451444774 39.92276687399999, 116.451444774 39.92502043600001, 116.454373644 39.92502043600001, 116.454373644 39.92276687399999, 116.451444774 39.92276687399999))",152434,468,75,3,8
87813.5,"POLYGON ((116.454373644 39.92276687399999, 116.454373644 39.92502043600001, 116.457302516 39.92502043600001, 116.457302516 39.92276687399999, 116.454373644 39.92276687399999))",152435,918,65,3,7
70774.0,"POLYGON ((116.460231386 39.92276687399999, 116.460231386 39.92502043600001, 116.463160258 39.92502043600001, 116.463160258 39.92276687399999, 116.460231386 39.92276687399999))",152437,415,51,3,6
72183.0,"POLYGON ((116.463160258 39.92276687399999, 116.463160258 39.92502043600001, 116.46608913 39.92502043600001, 116.46608913 39.92276687399999, 116.463160258 39.92276687399999))",152438,385,52,3,6
56968.0,"POLYGON ((116.46608913 39.92276687399999, 116.46608913 39.92502043600001, 116.469018001 39.92502043600001, 116.469018001 39.92276687399999, 116.46608913 39.92276687399999))",152439,720,35,2,4
86385.0,"POLYGON ((116.469018001 39.92276687399999, 116.469018001 39.92502043600001, 116.471946873 39.92502043600001, 116.471946873 39.92276687399999, 116.469018001 39.92276687399999))",152440,615,64,3,7
62837.0,"POLYGON ((116.474875744 39.92276687399999, 116.474875744 39.92502043600001, 116.477804614 39.92502043600001, 116.477804614 39.92276687399999, 116.474875744 39.92276687399999))",152442,1570,42,2,5
61061.0,"POLYGON ((116.477804614 39.92276687399999, 116.477804614 39.92502043600001, 116.480733486 39.92502043600001, 116.480733486 39.92276687399999, 116.477804614 39.92276687399999))",152443,943,40,2,4
66140.0,"POLYGON ((116.480733486 39.92276687399999, 116.480733486 39.92502043600001, 116.483662357 39.92502043600001, 116.483662357 39.92276687399999, 116.480733486 39.92276687399999))",152444,318,46,2,5
94429.0,"POLYGON ((116.4895200989999 39.92276687399999, 116.4895200989999 39.92502043600001, 116.492448971 39.92502043600001, 116.492448971 39.92276687399999, 116.4895200989999 39.92276687399999))",152447,419,70,3,7
63960.0,"POLYGON ((116.492448971 39.92276687399999, 116.492448971 39.92502043600001, 116.495377843 39.92502043600001, 116.495377843 39.92276687399999, 116.492448971 39.92276687399999))",152448,1135,44,2,5
77880.0,"POLYGON ((116.495377843 39.92276687399999, 116.495377843 39.92502043600001, 116.498306714 39.92502043600001, 116.498306714 39.92276687399999, 116.495377843 39.92276687399999))",152449,1001,58,3,6
64551.0,"POLYGON ((116.498306714 39.92276687399999, 116.498306714 39.92502043600001, 116.501235585 39.92502043600001, 116.501235585 39.92276687399999, 116.498306714 39.92276687399999))",152450,1006,44,2,5
80449.0,"POLYGON ((116.507093327 39.92276687399999, 116.507093327 39.92502043600001, 116.510022199 39.92502043600001, 116.510022199 39.92276687399999, 116.507093327 39.92276687399999))",152453,560,60,3,6
64809.0,"POLYGON ((116.510022199 39.92276687399999, 116.510022199 39.92502043600001, 116.51295107 39.92502043600001, 116.51295107 39.92276687399999, 116.510022199 39.92276687399999))",152454,1183,45,2,5
57408.0,"POLYGON ((116.515879942 39.92276687399999, 116.515879942 39.92502043600001, 116.518808812 39.92502043600001, 116.518808812 39.92276687399999, 116.515879942 39.92276687399999))",152456,967,35,2,4
58035.0,"POLYGON ((116.559813011 39.92276687399999, 116.559813011 39.92502043600001, 116.562741881 39.92502043600001, 116.562741881 39.92276687399999, 116.559813011 39.92276687399999))",152471,200,36,2,4
58035.0,"POLYGON ((116.562741881 39.92276687399999, 116.562741881 39.92502043600001, 116.5656707529999 39.92502043600001, 116.5656707529999 39.92276687399999, 116.562741881 39.92276687399999))",152472,105,36,2,4
102518.0,"POLYGON ((116.5685996239999 39.92276687399999, 116.5685996239999 39.92502043600001, 116.5715284939999 39.92502043600001, 116.5715284939999 39.92276687399999, 116.5685996239999 39.92276687399999))",152474,258,78,4,8
60528.0,"POLYGON ((116.577386237 39.92276687399999, 116.577386237 39.92502043600001, 116.580315109 39.92502043600001, 116.580315109 39.92276687399999, 116.577386237 39.92276687399999))",152477,231,39,2,4
59442.0,"POLYGON ((116.580315109 39.92276687399999, 116.580315109 39.92502043600001, 116.583243981 39.92502043600001, 116.583243981 39.92276687399999, 116.580315109 39.92276687399999))",152478,474,38,2,4
76372.0,"POLYGON ((116.592030593 39.92276687399999, 116.592030593 39.92502043600001, 116.594959465 39.92502043600001, 116.594959465 39.92276687399999, 116.592030593 39.92276687399999))",152482,894,56,3,6
69219.0,"POLYGON ((116.594959465 39.92276687399999, 116.594959465 39.92502043600001, 116.597888337 39.92502043600001, 116.597888337 39.92276687399999, 116.594959465 39.92276687399999))",152483,551,49,2,5
46965.0,"POLYGON ((116.600817207 39.92276687399999, 116.600817207 39.92502043600001, 116.603746079 39.92502043600001, 116.603746079 39.92276687399999, 116.600817207 39.92276687399999))",152485,525,19,1,2
46965.0,"POLYGON ((116.603746079 39.92276687399999, 116.603746079 39.92502043600001, 116.60667495 39.92502043600001, 116.60667495 39.92276687399999, 116.603746079 39.92276687399999))",152486,718,19,1,2
48132.0,"POLYGON ((116.60667495 39.92276687399999, 116.60667495 39.92502043600001, 116.6096038220001 39.92502043600001, 116.6096038220001 39.92276687399999, 116.60667495 39.92276687399999))",152487,752,21,1,3
44072.0,"POLYGON ((116.62717705 39.92276687399999, 116.62717705 39.92502043600001, 116.63010592 39.92502043600001, 116.63010592 39.92276687399999, 116.62717705 39.92276687399999))",152494,305,15,1,2
44072.0,"POLYGON ((116.63010592 39.92276687399999, 116.63010592 39.92502043600001, 116.633034792 39.92502043600001, 116.633034792 39.92276687399999, 116.63010592 39.92276687399999))",152495,239,15,1,2
44031.0,"POLYGON ((116.633034792 39.92276687399999, 116.633034792 39.92502043600001, 116.635963664 39.92502043600001, 116.635963664 39.92276687399999, 116.633034792 39.92276687399999))",152496,1025,15,1,2
44031.0,"POLYGON ((116.635963664 39.92276687399999, 116.635963664 39.92502043600001, 116.638892534 39.92502043600001, 116.638892534 39.92276687399999, 116.635963664 39.92276687399999))",152497,1081,15,1,2
34638.0,"POLYGON ((116.647679148 39.92276687399999, 116.647679148 39.92502043600001, 116.65060802 39.92502043600001, 116.65060802 39.92276687399999, 116.647679148 39.92276687399999))",152501,239,5,1,1
62690.0,"POLYGON ((116.665252376 39.92276687399999, 116.665252376 39.92502043600001, 116.668181247 39.92502043600001, 116.668181247 39.92276687399999, 116.665252376 39.92276687399999))",152507,111,42,2,5
62690.0,"POLYGON ((116.668181247 39.92276687399999, 116.668181247 39.92502043600001, 116.671110119 39.92502043600001, 116.671110119 39.92276687399999, 116.668181247 39.92276687399999))",152508,333,42,2,5
63394.0,"POLYGON ((116.671110119 39.92276687399999, 116.671110119 39.92502043600001, 116.674038989 39.92502043600001, 116.674038989 39.92276687399999, 116.671110119 39.92276687399999))",152509,171,43,2,5
45930.0,"POLYGON ((116.674038989 39.92276687399999, 116.674038989 39.92502043600001, 116.676967861 39.92502043600001, 116.676967861 39.92276687399999, 116.674038989 39.92276687399999))",152510,155,18,1,2
45930.0,"POLYGON ((116.676967861 39.92276687399999, 116.676967861 39.92502043600001, 116.679896733 39.92502043600001, 116.679896733 39.92276687399999, 116.676967861 39.92276687399999))",152511,225,18,1,2
48500.0,"POLYGON ((116.152699905 39.92502043600001, 116.152699905 39.92727399900002, 116.155628775 39.92727399900002, 116.155628775 39.92502043600001, 116.152699905 39.92502043600001))",153046,141,21,1,3
48500.0,"POLYGON ((116.155628775 39.92502043600001, 116.155628775 39.92727399900002, 116.158557647 39.92727399900002, 116.158557647 39.92502043600001, 116.155628775 39.92502043600001))",153047,436,21,1,3
53497.0,"POLYGON ((116.158557647 39.92502043600001, 116.158557647 39.92727399900002, 116.1614865179999 39.92727399900002, 116.1614865179999 39.92502043600001, 116.158557647 39.92502043600001))",153048,559,28,2,3
47594.666666666664,"POLYGON ((116.1614865179999 39.92502043600001, 116.1614865179999 39.92727399900002, 116.16441539 39.92727399900002, 116.16441539 39.92502043600001, 116.1614865179999 39.92502043600001))",153049,789,20,1,2
48385.0,"POLYGON ((116.16441539 39.92502043600001, 116.16441539 39.92727399900002, 116.167344261 39.92727399900002, 116.167344261 39.92502043600001, 116.16441539 39.92502043600001))",153050,885,21,1,3
47406.0,"POLYGON ((116.173202005 39.92502043600001, 116.173202005 39.92727399900002, 116.176130875 39.92727399900002, 116.176130875 39.92502043600001, 116.173202005 39.92502043600001))",153053,339,20,1,2
55533.0,"POLYGON ((116.176130875 39.92502043600001, 116.176130875 39.92727399900002, 116.179059746 39.92727399900002, 116.179059746 39.92502043600001, 116.176130875 39.92502043600001))",153054,486,32,2,4
60890.0,"POLYGON ((116.179059746 39.92502043600001, 116.179059746 39.92727399900002, 116.181988616 39.92727399900002, 116.181988616 39.92502043600001, 116.179059746 39.92502043600001))",153055,298,40,2,4
49221.0,"POLYGON ((116.181988616 39.92502043600001, 116.181988616 39.92727399900002, 116.184917488 39.92727399900002, 116.184917488 39.92502043600001, 116.181988616 39.92502043600001))",153056,456,22,1,3
51951.0,"POLYGON ((116.184917488 39.92502043600001, 116.184917488 39.92727399900002, 116.18784636 39.92727399900002, 116.18784636 39.92502043600001, 116.184917488 39.92502043600001))",153057,730,26,2,3
56369.5,"POLYGON ((116.18784636 39.92502043600001, 116.18784636 39.92727399900002, 116.190775231 39.92727399900002, 116.190775231 39.92502043600001, 116.18784636 39.92502043600001))",153058,269,33,2,4
63682.0,"POLYGON ((116.190775231 39.92502043600001, 116.190775231 39.92727399900002, 116.193704103 39.92727399900002, 116.193704103 39.92502043600001, 116.190775231 39.92502043600001))",153059,480,43,2,5
